,Geography,Geographic Area Name,SEX AND AGE!!Total population,SEX AND AGE!!Total population!!Male,SEX AND AGE!!Total population!!Female,SEX AND AGE!!Total population!!Sex ratio (males per 100 females),SEX AND AGE!!Total population!!Under 5 years,SEX AND AGE!!Total population!!5 to 9 years,SEX AND AGE!!Total population!!10 to 14 years,SEX AND AGE!!Total population!!15 to 19 years,SEX AND AGE!!Total population!!20 to 24 years,SEX AND AGE!!Total population!!25 to 34 years,SEX AND AGE!!Total population!!35 to 44 years,SEX AND AGE!!Total population!!45 to 54 years,SEX AND AGE!!Total population!!55 to 59 years,SEX AND AGE!!Total population!!60 to 64 years,SEX AND AGE!!Total population!!65 to 74 years,SEX AND AGE!!Total population!!75 to 84 years,SEX AND AGE!!Total population!!85 years and over,SEX AND AGE!!Total population!!Median age (years),SEX AND AGE!!Total population!!Under 18 years,SEX AND AGE!!Total population!!16 years and over,SEX AND AGE!!Total population!!18 years and over,SEX AND AGE!!Total population!!21 years and over,SEX AND AGE!!Total population!!62 years and over,SEX AND AGE!!Total population!!65 years and over,SEX AND AGE!!Total population!!18 years and over.1,SEX AND AGE!!Total population!!18 years and over!!Male,SEX AND AGE!!Total population!!18 years and over!!Female,SEX AND AGE!!Total population!!18 years and over!!Sex ratio (males per 100 females),SEX AND AGE!!Total population!!65 years and over.1,SEX AND AGE!!Total population!!65 years and over!!Male,SEX AND AGE!!Total population!!65 years and over!!Female,SEX AND AGE!!Total population!!65 years and over!!Sex ratio (males per 100 females),RACE!!Total population,RACE!!Total population!!One race,RACE!!Total population!!Two or more races,RACE!!Total population!!One race.1,RACE!!Total population!!One race!!White,RACE!!Total population!!One race!!Black or African American,RACE!!Total population!!One race!!American Indian and Alaska Native,RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping,RACE!!Total population!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping,RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping,RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping,RACE!!Total population!!One race!!Asian,RACE!!Total population!!One race!!Asian!!Asian Indian,RACE!!Total population!!One race!!Asian!!Chinese,RACE!!Total population!!One race!!Asian!!Filipino,RACE!!Total population!!One race!!Asian!!Japanese,RACE!!Total population!!One race!!Asian!!Korean,RACE!!Total population!!One race!!Asian!!Vietnamese,RACE!!Total population!!One race!!Asian!!Other Asian,RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander,RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian,RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Chamorro,RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan,RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander,RACE!!Total population!!One race!!Some other race,RACE!!Total population!!Two or more races.1,RACE!!Total population!!Two or more races!!White and Black or African American,RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native,RACE!!Total population!!Two or more races!!White and Asian,RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native,Race alone or in combination with one or more other races!!Total population,Race alone or in combination with one or more other races!!Total population!!White,Race alone or in combination with one or more other races!!Total population!!Black or African American,Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,Race alone or in combination with one or more other races!!Total population!!Asian,Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,Race alone or in combination with one or more other races!!Total population!!Some other race,HISPANIC OR LATINO AND RACE!!Total population,HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races,HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race,"HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races",Total housing units,"CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female"
0,8600000US89010, 89010,469,230,239,96.2,14,33,41,11,0,44,74,34,25,54,109,30,0,48.8,93,381,376,370,174,139,376,197,179,110.1,139,95,44,215.9,469,469,0,469,453,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,453,13,3,0,0,0,469,190,190,0,0,0,279,263,13,3,0,0,0,0,0,0,307,296,168,128
1,8600000US89019, 89019,2068,1106,962,115,50,16,39,62,107,227,96,278,444,304,400,39,6,57.3,155,1963,1913,1901,581,445,1913,1035,878,117.9,445,94,351,26.8,2068,2015,53,2015,1697,120,0,0,0,0,0,159,0,0,139,0,5,0,15,0,0,0,0,0,39,53,7,0,0,0,2068,1750,127,0,159,0,85,2068,213,205,0,0,8,1855,1523,120,0,159,0,0,53,46,7,1624,1760,934,826
2,8600000US89060, 89060,10692,5571,5121,108.8,383,696,371,250,394,1124,740,1585,771,1144,1972,1037,225,54,1659,9136,9033,8922,3837,3234,9033,4733,4300,110.1,3234,1625,1609,101,10692,9889,803,9889,7940,136,35,14,0,0,0,68,4,1,27,13,0,0,23,8,8,0,0,0,1702,803,0,267,32,0,10692,8659,187,308,190,47,2116,10692,2514,2331,24,0,159,8178,7573,117,35,54,8,2,389,0,389,5077,8246,4171,4075
3,8600000US89061, 89061,5537,2873,2664,107.8,77,169,119,251,151,501,305,505,343,695,1621,670,130,62.9,527,5172,5010,4857,2880,2421,5010,2537,2473,102.6,2421,1281,1140,112.4,5537,5152,385,5152,4585,184,52,0,0,0,0,49,0,0,37,0,12,0,0,0,0,0,0,0,282,385,132,0,9,0,5537,4905,442,178,158,33,367,5537,859,624,123,21,91,4678,4008,184,52,49,0,0,385,85,300,2952,4955,2521,2434
4,8600000US89439, 89439,1244,663,581,114.1,24,80,16,12,13,60,132,167,195,167,153,209,16,58.9,120,1124,1124,1112,481,378,1124,579,545,106.2,378,224,154,145.5,1244,1244,0,1244,1222,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1244,1222,4,18,0,0,0,1244,15,15,0,0,0,1229,1207,4,18,0,0,0,0,0,0,666,1105,579,526
5,8600000US90001, 90001,58974,30002,28972,103.6,4939,4903,5364,4511,4932,9503,7792,7389,2852,2508,2706,1093,482,30.3,18063,42779,40911,38189,5669,4281,40911,20683,20228,102.2,4281,1870,2411,77.6,58974,55690,3284,55690,22300,5506,723,0,0,0,0,281,22,26,158,0,14,2,59,9,0,0,0,9,26871,3284,231,36,11,0,58974,25336,5834,1130,428,61,29865,58974,53002,44768,65,104,8065,5972,371,5201,39,157,9,108,87,16,71,14174,25602,12502,13100
6,8600000US90002, 90002,53402,25793,27609,93.4,4270,4625,5041,4635,4913,7896,7531,6238,2422,2105,2425,963,338,28.5,16914,38503,36488,33874,4748,3726,36488,17444,19044,91.6,3726,1522,2204,69.1,53402,50498,2904,50498,20613,9157,1415,37,76,18,0,843,91,83,398,2,7,182,80,56,56,0,0,0,18414,2904,82,41,63,0,53402,23141,9489,1477,1132,127,20988,53402,43112,33082,11,32,9987,10290,174,8788,201,738,38,173,178,9,169,13551,24014,11048,12966
7,8600000US90003, 90003,74117,36972,37145,99.5,6158,6610,7029,6601,5246,12274,9708,8518,3762,3037,2873,1506,795,28.6,24131,52935,49986,46587,6948,5174,49986,23557,26429,89.1,5174,2256,2918,77.3,74117,68134,5983,68134,21165,13700,489,28,0,29,0,247,0,66,56,6,8,3,108,57,0,0,0,57,32476,5983,174,13,25,2,74117,26607,14158,677,536,104,38077,74117,59098,40659,2,150,18287,15019,308,13496,161,184,0,647,223,28,195,18429,30595,13691,16904
8,8600000US90004, 90004,61105,30573,30532,100.1,3743,3285,3003,2839,4492,12811,8995,8338,3624,3196,4352,1757,670,35.3,11623,50579,49482,47676,8327,6779,49482,24815,24667,100.6,6779,2840,3939,72.1,61105,58104,3001,58104,20483,2507,256,0,0,83,0,15318,555,712,5372,210,6357,238,1874,200,82,43,0,75,19340,3001,623,109,700,0,61105,23132,3327,652,16285,448,20456,61105,29287,11515,136,219,17417,31818,12172,2322,106,15195,157,141,1725,145,1580,25414,33126,16699,16427
9,8600000US90005, 90005,38885,19527,19358,100.9,2081,2091,1949,1656,2606,8684,6556,4561,2061,1738,2524,1625,753,35.4,7118,32459,31767,30653,5758,4902,31767,15777,15990,98.7,4902,1981,2921,67.8,38885,35407,3478,35407,9625,1906,241,0,0,0,0,13017,144,1025,1237,196,9941,80,394,36,24,0,0,12,10582,3478,425,249,313,22,38885,12832,2473,591,13534,171,12846,38885,19214,10237,190,54,8733,19671,3776,1802,41,12964,36,44,1008,14,994,18010,18682,9043,9639
10,8600000US90006, 90006,58560,28543,30017,95.1,3005,4031,3455,3666,4366,11207,8499,7599,3206,2942,3858,1920,806,34.5,12673,47391,45887,43749,8367,6584,45887,22327,23560,94.8,6584,2491,4093,60.9,58560,54652,3908,54652,19758,1922,672,21,21,0,0,10802,106,533,649,235,8545,334,400,134,0,114,9,11,21364,3908,308,145,88,0,58560,23507,2357,883,11047,181,24636,58560,42591,20933,152,56,21450,15969,2653,1794,193,10698,123,124,384,13,371,20925,24481,11382,13099
11,8600000US90007, 90007,42380,21934,20446,107.3,1175,1547,1692,5060,11937,7617,3471,3472,1778,1526,1900,800,405,24.9,5573,37563,36807,30021,3960,3105,36807,19039,17768,107.2,3105,1352,1753,77.1,42380,39077,3303,39077,15908,4509,273,12,0,0,0,7747,1905,3362,393,236,1067,246,538,39,5,13,21,0,10601,3303,282,120,596,58,42380,18734,5057,536,8583,149,12678,42380,22081,12961,210,186,8724,20299,6983,4244,55,7635,26,105,1251,185,1066,13485,24760,12943,11817
12,8600000US90008, 90008,31900,14175,17725,80,1441,1134,2008,1516,1883,4535,4736,4576,2153,2317,3555,1496,550,42.7,5632,26883,26268,25468,6650,5601,26268,11596,14672,79,5601,2046,3555,57.6,31900,30410,1490,30410,5048,20786,96,0,0,0,0,1117,61,161,62,168,589,0,76,66,58,0,0,8,3297,1490,256,58,148,141,31900,6087,21489,445,1435,200,3946,31900,7788,4812,106,114,2756,24112,1850,20269,29,1117,27,98,722,7,715,16157,23413,10325,13088
13,8600000US90010, 90010,4108,1977,2131,92.8,68,238,0,95,298,1223,658,344,289,180,509,98,108,36.3,356,3797,3752,3595,814,715,3752,1802,1950,92.4,715,324,391,82.9,4108,3855,253,3855,951,270,48,2,0,0,0,2438,54,462,96,24,1578,61,163,36,0,36,0,0,112,253,2,0,105,0,4108,1163,301,66,2587,61,194,4108,448,141,21,0,286,3660,668,249,20,2430,36,39,218,47,171,2726,2861,1433,1428
14,8600000US90011, 90011,110750,56802,53948,105.3,8056,9724,9449,9030,9949,18544,15822,13501,5138,4165,4852,1925,595,29.6,33081,81594,77669,72668,9681,7372,77669,39338,38331,102.6,7372,3446,3926,87.8,110750,104115,6635,104115,40035,7505,1419,4,0,7,0,532,2,55,180,20,220,28,27,77,7,0,35,35,54547,6635,184,292,63,171,110750,45619,8825,2043,726,169,60331,110750,101144,74250,474,71,26349,9606,825,7164,145,515,77,186,694,242,452,25754,42115,20815,21300
15,8600000US90012, 90012,37268,22822,14446,158,1133,529,687,1291,3796,11264,5977,4725,1515,1398,2128,1906,919,34.9,2993,34759,34275,33188,5819,4953,34275,21075,13200,159.7,4953,1757,3196,55,37268,35190,2078,35190,9718,5388,364,19,0,103,0,13552,455,6691,1030,763,2068,1147,1398,62,11,5,35,11,6106,2078,146,85,458,92,37268,11376,5951,624,14258,224,7185,37268,10660,7323,233,135,2969,26608,6428,5271,202,13542,46,152,967,40,927,14830,28178,17863,10315
16,8600000US90013, 90013,13009,8220,4789,171.6,147,58,43,6,669,3509,2303,2164,1064,1218,1021,549,258,43.7,254,12761,12755,12712,2561,1828,12755,8083,4672,173,1828,820,1008,81.3,13009,11983,1026,11983,4522,3976,179,36,0,0,26,2202,40,596,271,259,808,9,219,51,0,0,0,51,1053,1026,126,225,99,203,13009,5240,4427,672,2366,91,1339,13009,2223,1326,96,126,675,10786,3682,3910,83,2202,38,175,696,110,586,9326,11772,7525,4247
17,8600000US90014, 90014,9126,5532,3594,153.9,48,24,103,97,524,2735,1648,1228,548,801,632,311,427,40.7,175,8951,8951,8719,1882,1370,8951,5429,3522,154.1,1370,649,721,90,9126,8719,407,8719,3874,2111,49,3,0,6,0,1949,61,283,229,12,1233,0,131,12,0,12,0,0,724,407,51,60,172,21,9126,4181,2183,136,2200,49,790,9126,1684,928,53,14,689,7442,3085,2011,39,1919,0,57,331,13,318,6761,7876,4939,2937
18,8600000US90015, 90015,23900,12192,11708,104.1,981,1221,1119,1317,2496,6405,4081,2650,847,942,1015,394,432,31.5,3940,20411,19960,18837,2425,1841,19960,10149,9811,103.4,1841,812,1029,78.9,23900,22375,1525,22375,9002,1607,198,0,0,0,0,4202,223,1452,343,55,1864,54,211,10,10,0,0,0,7356,1525,115,18,308,35,23900,10078,1921,368,4626,83,8371,23900,13927,8108,166,49,5604,9973,3636,1443,88,4202,0,105,499,56,443,12706,13461,7076,6385
19,8600000US90016, 90016,46340,23018,23322,98.7,2238,2772,3231,2519,3226,9338,6300,5996,2725,2322,3266,1577,830,34.8,9926,37497,36414,34985,7051,5673,36414,17607,18807,93.6,5673,2276,3397,67,46340,41743,4597,41743,18375,12776,72,0,0,0,0,2494,346,291,524,417,570,79,267,37,0,0,20,17,7989,4597,353,50,398,64,46340,22492,13821,605,3154,37,11409,46340,25309,17002,109,83,8115,21031,4588,12416,0,2430,37,357,1203,202,1001,18973,29052,14142,14910
20,8600000US90017, 90017,27832,14959,12873,116.2,1921,1526,1724,1376,2308,6761,4172,3069,1335,974,1721,683,262,32.1,6015,22461,21817,20733,3161,2666,21817,11625,10192,114.1,2666,1471,1195,123.1,27832,26811,1021,26811,10341,2893,161,0,0,0,0,4564,199,761,722,232,2099,128,423,109,0,0,0,109,8743,1021,263,54,147,19,27832,11146,3292,367,4880,207,9084,27832,16887,8602,65,67,8153,10945,2892,2823,0,4546,109,21,554,70,484,13469,13185,6966,6219
21,8600000US90018, 90018,52444,25181,27263,92.4,3289,3058,3614,3233,4248,9297,7022,6286,3116,2467,3888,1945,981,34.5,11851,41978,40593,38396,8140,6814,40593,18944,21649,87.5,6814,2821,3993,70.6,52444,49080,3364,49080,14828,15256,282,0,0,0,0,2931,156,326,364,262,1575,76,172,107,37,16,0,54,15676,3364,454,137,195,68,52444,17782,16375,705,3415,148,17861,52444,30040,14400,276,85,15279,22404,3371,14744,13,2834,72,209,1161,81,1080,17697,30472,13709,16763
22,8600000US90019, 90019,62816,30830,31986,96.4,3344,2665,3276,2483,4110,11453,10465,8451,4485,3561,4664,2623,1236,38.5,10981,53064,51835,50476,10260,8523,51835,25478,26357,96.7,8523,3589,4934,72.7,62816,57471,5345,57471,21147,11240,325,15,0,0,0,11020,294,717,1253,565,7527,107,557,227,160,5,34,28,13512,5345,587,338,344,206,62816,25875,12541,1087,11618,261,17144,62816,26615,16144,207,167,10097,36201,11286,10823,64,10939,84,967,2038,617,1421,26423,38449,18237,20212
23,8600000US90020, 90020,39366,19447,19919,97.6,2283,1899,1347,1801,2736,9314,5688,5523,2306,2163,2681,1097,528,35.6,6646,33306,32720,31461,5653,4306,32720,15939,16781,95,4306,2076,2230,93.1,39366,38129,1237,38129,8516,2667,485,0,0,13,63,18413,396,1354,3293,226,10883,193,2068,86,39,35,12,0,7962,1237,114,45,295,27,39366,9416,2948,630,18931,174,8543,39366,13015,6531,95,18,6371,26351,4384,2552,217,18341,86,99,672,55,617,19030,20795,10275,10520
24,8600000US90021, 90021,3285,1944,1341,145,44,216,70,181,116,755,813,358,350,154,64,63,101,39.1,457,2867,2828,2773,250,228,2828,1693,1135,149.2,228,148,80,185,3285,3045,240,3045,1336,551,65,0,0,0,0,193,0,1,0,31,77,52,32,0,0,0,0,0,900,240,15,12,1,24,3285,1533,604,105,203,9,1075,3285,1746,1055,17,106,568,1539,713,533,31,193,0,20,49,0,49,2047,2108,1205,903
25,8600000US90022, 90022,66168,32721,33447,97.8,4478,4759,4908,4681,5601,12001,7769,8247,3803,3247,3815,1856,1003,31.6,17185,51010,48983,46276,8430,6674,48983,24029,24954,96.3,6674,2751,3923,70.1,66168,60780,5388,60780,30751,345,964,10,0,39,0,797,37,409,52,100,8,81,110,25,8,0,17,0,27898,5388,61,224,125,0,66168,35691,594,1332,1360,44,32729,66168,63518,58509,376,76,4557,2650,1307,242,158,741,8,96,98,0,98,18148,34199,16710,17489
26,8600000US90023, 90023,46517,23460,23057,101.7,3402,3308,4333,4063,4101,6608,6625,5712,1881,1924,2429,1182,949,30.7,13738,34442,32779,30678,5470,4560,32779,16166,16613,97.3,4560,1990,2570,77.4,46517,44003,2514,44003,21902,521,558,11,0,0,0,320,34,79,100,43,18,3,43,0,0,0,0,0,20702,2514,80,115,29,30,46517,24093,679,1012,357,0,22943,46517,44780,39265,42,213,5260,1737,680,507,16,297,0,122,115,0,115,12109,20522,9655,10867
27,8600000US90024, 90024,52069,22465,29604,75.9,1379,1014,820,12266,13545,7117,2738,2935,1541,2043,3043,1770,1858,22.8,3954,48737,48115,32148,8012,6671,48115,20616,27499,75,6671,2928,3743,78.2,52069,47662,4407,47662,30135,1719,178,0,0,0,0,13779,2019,5930,951,670,1864,1038,1307,95,50,0,45,0,1756,4407,465,151,2189,42,52069,34048,2437,606,16492,338,2866,52069,7364,4954,289,83,2038,44705,25783,1568,119,13686,86,267,3196,238,2958,20624,40314,17219,23095
28,8600000US90025, 90025,47438,23790,23648,100.6,2288,1459,1152,1189,3999,15475,7149,4870,1808,1720,3186,1901,1242,33.3,5482,42367,41956,40958,7401,6329,41956,20877,21079,99,6329,2641,3688,71.6,47438,44046,3392,44046,29230,1643,51,9,0,0,0,10780,978,3781,939,1881,1527,670,1004,45,45,0,0,0,2297,3392,450,137,1668,65,47438,32277,2358,443,12932,336,2856,47438,6540,4550,335,121,1534,40898,25308,1602,18,10755,26,411,2778,86,2692,23834,35070,17367,17703
29,8600000US90026, 90026,67657,34623,33034,104.8,3719,2898,2713,2756,4146,17315,11137,8967,3323,3121,4348,2077,1137,35.2,10707,57879,56950,54883,9370,7562,56950,29203,27747,105.2,7562,2990,4572,65.4,67657,62612,5045,62612,27933,2508,616,0,0,8,9,9721,114,2148,4556,361,936,362,1244,139,19,0,71,49,21695,5045,931,286,1080,210,67657,32311,3899,1318,11163,313,23976,67657,34164,19436,286,700,13742,33493,18959,2240,93,9633,118,143,2307,443,1864,28417,44700,22780,21920
30,8600000US90027, 90027,45996,22761,23235,98,2587,1480,1006,896,2348,11871,8391,5444,2713,2338,4020,1928,974,37.9,5633,40770,40363,39627,8184,6922,40363,19759,20604,95.9,6922,3028,3894,77.8,45996,43111,2885,43111,29836,1232,59,0,0,0,0,5909,694,683,1362,436,1098,136,1500,87,16,8,0,63,5988,2885,166,137,853,22,45996,32474,1691,525,7040,180,7472,45996,11039,5771,411,241,4616,34957,26250,1157,7,5829,70,206,1438,179,1259,23515,34639,17205,17434
31,8600000US90028, 90028,31385,16889,14496,116.5,632,717,862,1117,2622,9122,5216,4266,1795,1459,1866,1149,562,36,2751,29098,28634,27511,4412,3577,28634,15686,12948,121.1,3577,1705,1872,91.1,31385,28735,2650,28735,16744,3046,261,0,0,27,0,3562,264,997,743,352,384,237,585,0,0,0,0,0,5122,2650,207,263,391,16,31385,18995,3823,1205,4536,145,6046,31385,9625,3929,849,338,4509,21760,13654,2814,99,3421,0,243,1529,29,1500,21160,23032,12596,10436
32,8600000US90029, 90029,36126,18617,17509,106.3,1407,1455,1617,1498,2284,8998,5591,4341,2091,2089,2922,1214,619,36.1,5356,31435,30770,29837,6014,4755,30770,16030,14740,108.8,4755,2105,2650,79.4,36126,34106,2020,34106,13234,1297,118,13,0,0,0,6000,315,351,3625,79,738,40,852,103,34,48,0,21,13354,2020,155,140,373,0,36126,15098,1547,443,6501,185,14519,36126,19163,7193,218,104,11648,16963,9054,1221,51,5890,55,33,659,49,610,14959,21596,11118,10478
33,8600000US90031, 90031,39497,19316,20181,95.7,2329,2023,2231,2437,2915,7116,5269,5144,2455,1815,2871,1569,1323,36.3,8171,32289,31326,29916,6762,5763,31326,15145,16181,93.6,5763,2117,3646,58.1,39497,37816,1681,37816,10695,821,690,0,0,0,0,10864,86,6001,847,352,617,1679,1282,13,13,0,0,0,14733,1681,121,184,170,0,39497,12168,1085,1002,11198,65,15828,39497,24484,19229,171,75,5009,15013,3152,754,46,10799,0,11,251,0,251,12559,23450,11224,12226
34,8600000US90032, 90032,47857,23988,23869,100.5,2628,2668,2846,3617,4363,7810,5563,6096,2614,2381,3730,2185,1356,35,9897,39225,37960,35518,8628,7271,37960,18889,19071,99,7271,3117,4154,75,47857,44723,3134,44723,15728,1023,736,0,0,0,0,5464,84,3287,794,208,303,217,571,20,0,3,0,17,21752,3134,16,142,287,54,47857,18217,1180,1194,6241,113,24235,47857,37217,30579,192,201,6245,10640,3511,949,139,5317,7,163,554,83,471,14553,30752,15259,15493
35,8600000US90033, 90033,49695,23623,26072,90.6,3111,3458,4240,4272,4672,6848,5820,6574,2537,2385,2739,1860,1179,32,13376,38097,36319,33740,7108,5778,36319,17093,19226,88.9,5778,1939,3839,50.5,49695,47382,2313,47382,22411,929,559,0,0,0,0,2247,76,275,607,555,422,79,233,116,93,0,23,0,21120,2313,132,23,39,26,49695,24433,1333,856,2442,130,23164,49695,45089,39250,182,27,5630,4606,1188,878,31,2220,23,72,194,43,151,14138,22657,10471,12186
36,8600000US90034, 90034,56416,27911,28505,97.9,2237,2190,2058,1652,3749,17421,9842,6372,3114,2301,3479,1413,588,34.1,7447,49693,48969,47889,6904,5480,48969,24562,24407,100.6,5480,2273,3207,70.9,56416,52563,3853,52563,28532,5929,216,5,0,0,0,11082,2571,3300,1595,1071,925,298,1322,26,9,0,0,17,6778,3853,643,400,946,8,56416,31875,6944,652,12497,180,8274,56416,14769,10027,397,272,4073,41647,21985,5648,102,10953,26,588,2345,118,2227,28866,40432,20183,20249
37,8600000US90035, 90035,27725,12501,15224,82.1,1949,1580,1487,999,1424,4744,4797,3627,1408,1807,1904,1176,823,37.9,5808,22416,21917,21506,5117,3903,21917,9667,12250,78.9,3903,1738,2165,80.3,27725,25754,1971,25754,21093,1786,6,0,0,0,0,1849,299,531,438,163,189,105,124,26,16,0,0,10,994,1971,204,34,610,36,27725,22943,2220,213,2653,213,1709,27725,3000,1411,175,364,1050,24725,19725,1446,6,1836,15,293,1404,211,1193,14179,19796,8862,10934
38,8600000US90036, 90036,38111,17922,20189,88.8,2118,1553,1475,1198,2964,9874,6704,4710,1910,1741,2458,968,438,34.9,5780,32686,32331,31497,4967,3864,32331,14818,17513,84.6,3864,1452,2412,60.2,38111,35721,2390,35721,24163,2187,52,0,0,0,0,7744,936,988,1519,460,2811,202,828,66,0,66,0,0,1509,2390,386,152,650,10,38111,26341,2786,350,8679,303,2395,38111,4224,2260,503,159,1302,33887,22289,2050,40,7701,53,359,1395,51,1344,21177,27689,12616,15073
39,8600000US90037, 90037,67377,33608,33769,99.5,4706,5496,5270,4508,5313,11408,9339,9194,3124,3257,3509,1619,634,31.7,18239,50976,49138,46389,7382,5762,49138,24534,24604,99.7,5762,2237,3525,63.5,67377,62132,5245,62132,26742,11031,1183,28,0,0,28,768,0,165,50,8,400,27,118,101,0,0,0,101,22307,5245,272,169,126,183,67377,31593,11664,1693,980,320,26615,67377,53801,32379,124,121,21177,13576,984,10786,107,750,101,214,634,33,601,18636,30728,15492,15236
40,8600000US90038, 90038,28592,15379,13213,116.4,1123,1109,977,1452,2379,7672,4647,3802,1661,1257,1491,759,263,34.4,4047,25139,24545,23472,3178,2513,24545,13269,11276,117.7,2513,1106,1407,78.6,28592,26388,2204,26388,12971,1919,281,16,0,0,0,1885,90,276,768,50,349,84,268,25,0,25,0,0,9307,2204,311,297,400,55,28592,15031,2581,1036,2540,261,10151,28592,14466,6497,176,96,7697,14126,8869,1843,25,1815,0,128,1446,39,1407,14473,17269,9164,8105
41,8600000US90039, 90039,29966,15013,14953,100.4,1547,1325,920,997,1670,5966,5549,4081,1917,1521,2640,1287,546,39.1,4430,26031,25536,25015,5278,4473,25536,12667,12869,98.4,4473,1967,2506,78.5,29966,27597,2369,27597,17239,347,757,15,0,0,0,4923,37,803,2783,368,448,70,414,267,22,0,245,0,4064,2369,328,83,790,0,29966,19458,792,881,6013,459,4921,29966,10474,6181,155,275,3863,19492,12485,304,342,4694,267,41,1359,33,1326,13190,22450,10969,11481
42,8600000US90040, 90040,12363,5937,6426,92.4,487,776,825,849,880,1827,1470,1752,671,587,1284,712,243,37.7,2653,10192,9710,9343,2578,2239,9710,4813,4897,98.3,2239,1089,1150,94.7,12363,11553,810,11553,7278,105,367,0,0,93,0,112,0,41,66,5,0,0,0,0,0,0,0,0,3691,810,47,60,50,0,12363,8072,162,433,162,0,4344,12363,11742,10166,23,0,1553,621,304,85,93,112,0,8,19,9,10,3576,7490,3494,3996
43,8600000US90041, 90041,29888,14558,15330,95,1748,1339,1296,1893,2098,4341,4371,3650,2073,1955,2797,1383,944,39.7,5054,25326,24834,23086,6338,5124,24834,11984,12850,93.3,5124,2031,3093,65.7,29888,26513,3375,26513,13659,720,440,0,0,0,0,8200,187,631,5922,323,465,176,496,163,0,95,14,54,3331,3375,98,177,1094,10,29888,16451,1006,934,9931,387,4889,29888,9983,6729,59,353,2842,19905,9291,663,63,8135,149,243,1361,14,1347,10725,22004,10693,11311
44,8600000US90042, 90042,60509,30671,29838,102.8,3464,2958,2725,3165,3399,12482,9622,8556,3334,3456,4420,1985,943,36.9,11041,50669,49468,47638,9229,7348,49468,24815,24653,100.7,7348,3205,4143,77.4,60509,54481,6028,54481,27097,1503,1948,0,26,0,7,8155,349,1751,3524,450,1283,160,638,28,0,12,16,0,15750,6028,622,547,853,79,60509,32530,2712,3080,9625,198,19294,60509,36133,25444,516,504,9669,24376,12733,1234,184,7802,17,267,2139,323,1816,22044,40061,20112,19949
45,8600000US90043, 90043,46358,22460,23898,94,2059,2439,2582,2618,3518,6577,6003,6394,3318,3289,3957,2773,831,40.1,8677,38646,37681,36006,9334,7561,37681,17884,19797,90.3,7561,3275,4286,76.4,46358,43575,2783,43575,8592,28122,159,54,0,0,0,700,22,192,226,57,52,16,135,130,97,0,6,27,5872,2783,458,78,269,225,46358,10496,29549,541,1278,253,7158,46358,13436,7068,32,39,6297,32922,2241,27816,63,652,130,335,1685,291,1394,19083,33595,15927,17668
